name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m102,cpu,utilization,,,,,,,,,,,,,,
m1,cpu,utilization,,,,,,,,,,,,,,
m384,cpu,utilization,,,,,,,,,,,,,,
m171,cpu,utilization,,,,,,,,,,,,,,
