name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m270,cpu,utilization,,,,,,,,,,,,,,
m368,cpu,utilization,,,,,,,,,,,,,,
m97,cpu,utilization,,,,,,,,,,,,,,
m120,cpu,utilization,,,,,,,,,,,,,,
m253,cpu,utilization,,,,,,,,,,,,,,
m395,cpu,utilization,,,,,,,,,,,,,,
m112,cpu,utilization,,,,,,,,,,,,,,
m283,cpu,utilization,,,,,,,,,,,,,,
