,acc,f1,precision,recall,tnr,tpr,fpr,fnr
Agg_GB0_2_259&ColSampling_GB4_smf_row-0.6-fbs_41=341.pickle,0.8720136518771331,0.8756218905472636,0.8516129032258064,0.9010238907849829,0.8430034129692833,0.9010238907849829,0.15699658703071673,0.09897610921501707
Agg_GB0_2_259&ColSampling_GB4_smf_row-0.8-fbs_52=414.pickle,0.8771331058020477,0.8787878787878788,0.867109634551495,0.8907849829351536,0.863481228668942,0.8907849829351536,0.13651877133105803,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.2-fbs_3=98.pickle,0.8805460750853242,0.8813559322033899,0.8754208754208754,0.8873720136518771,0.8737201365187713,0.8873720136518771,0.12627986348122866,0.11262798634812286
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.2-fls_4=101.pickle,0.8839590443686007,0.8847457627118643,0.8787878787878788,0.8907849829351536,0.8771331058020477,0.8907849829351536,0.12286689419795221,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.4-fbs_6=237.pickle,0.8771331058020477,0.8775510204081632,0.8745762711864407,0.8805460750853242,0.8737201365187713,0.8805460750853242,0.12627986348122866,0.11945392491467577
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.4-fls_3=233.pickle,0.8822525597269625,0.8824531516183987,0.8809523809523809,0.8839590443686007,0.8805460750853242,0.8839590443686007,0.11945392491467577,0.11604095563139932
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.6-fbs_8=326.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.6-fls_5=280.pickle,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.10921501706484642,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.8-fbs_13=282.pickle,0.8822525597269625,0.8828522920203735,0.8783783783783784,0.8873720136518771,0.8771331058020477,0.8873720136518771,0.12286689419795221,0.11262798634812286
Agg_GB0_2_259&ColSampling_GB7_smf_col-0.8-fls_11=282.pickle,0.8856655290102389,0.8858603066439523,0.8843537414965986,0.8873720136518771,0.8839590443686007,0.8873720136518771,0.11604095563139932,0.11262798634812286
Agg_GB0_2_259&ColSampling_GB7_smf_row-0.2-fbs_14=104.pickle,0.8668941979522184,0.8700000000000001,0.8501628664495114,0.8907849829351536,0.8430034129692833,0.8907849829351536,0.15699658703071673,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB7_smf_row-0.4-fbs_37=198.pickle,0.863481228668942,0.867109634551495,0.8446601941747572,0.8907849829351536,0.8361774744027304,0.8907849829351536,0.16382252559726962,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB7_smf_row-0.6-fbs_60=265.pickle,0.8703071672354948,0.87248322147651,0.858085808580858,0.8873720136518771,0.8532423208191127,0.8873720136518771,0.14675767918088736,0.11262798634812286
Agg_GB0_2_259&ColSampling_GB7_smf_row-0.8-fbs_81=312.pickle,0.8805460750853242,0.8825503355704698,0.8679867986798679,0.8976109215017065,0.863481228668942,0.8976109215017065,0.13651877133105803,0.10238907849829351
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.2-fbs_72=78.pickle,0.878839590443686,0.8802698145025295,0.87,0.8907849829351536,0.8668941979522184,0.8907849829351536,0.13310580204778158,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.2-fls_9=80.pickle,0.8822525597269625,0.8832487309644671,0.8758389261744967,0.8907849829351536,0.8737201365187713,0.8907849829351536,0.12627986348122866,0.10921501706484642
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.4-fbs_171=161.pickle,0.878839590443686,0.879045996592845,0.8775510204081632,0.8805460750853242,0.8771331058020477,0.8805460750853242,0.12286689419795221,0.11945392491467577
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.4-fls_10=160.pickle,0.878839590443686,0.8794567062818337,0.875,0.8839590443686007,0.8737201365187713,0.8839590443686007,0.12627986348122866,0.11604095563139932
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.6-fbs_286=233.pickle,0.8856655290102389,0.8854700854700854,0.886986301369863,0.8839590443686007,0.8873720136518771,0.8839590443686007,0.11262798634812286,0.11604095563139932
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.6-fls_18=218.pickle,0.8839590443686007,0.8855218855218854,0.8737541528239202,0.8976109215017065,0.8703071672354948,0.8976109215017065,0.1296928327645051,0.10238907849829351
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.8-fbs_384=297.pickle,0.8873720136518771,0.887372013651877,0.8873720136518771,0.8873720136518771,0.8873720136518771,0.8873720136518771,0.11262798634812286,0.11262798634812286
Agg_GB0_2_259&ColSampling_GB5_smf_col-0.8-fls_23=255.pickle,0.878839590443686,0.8794567062818337,0.875,0.8839590443686007,0.8737201365187713,0.8839590443686007,0.12627986348122866,0.11604095563139932
Agg_GB0_2_259&ColSampling_GB5_smf_row-0.2-fbs_18=116.pickle,0.8344709897610921,0.8448,0.7951807228915663,0.9010238907849829,0.7679180887372014,0.9010238907849829,0.23208191126279865,0.09897610921501707
Agg_GB0_2_259&ColSampling_GB5_smf_row-0.4-fbs_30=202.pickle,0.8686006825938567,0.8727272727272727,0.8461538461538461,0.9010238907849829,0.8361774744027304,0.9010238907849829,0.16382252559726962,0.09897610921501707
Agg_GB0_2_259&ColSampling_GB5_smf_row-0.6-fbs_45=259.pickle,0.8856655290102389,0.8858603066439523,0.8843537414965986,0.8873720136518771,0.8839590443686007,0.8873720136518771,0.11604095563139932,0.11262798634812286
Agg_GB0_2_259&ColSampling_GB5_smf_row-0.8-fbs_78=315.pickle,0.8805460750853242,0.8833333333333334,0.8631921824104235,0.9044368600682594,0.856655290102389,0.9044368600682594,0.14334470989761092,0.09556313993174062
Agg_GB0_2_259&RowSampling_GB3_smf_row-0.2-fbs_20=108.pickle,0.8600682593856656,0.8633333333333335,0.8436482084690554,0.8839590443686007,0.8361774744027304,0.8839590443686007,0.16382252559726962,0.11604095563139932
Agg_GB0_2_259&RowSampling_GB3_smf_row-0.4-fbs_25=194.pickle,0.8686006825938567,0.8735632183908046,0.8417721518987342,0.9078498293515358,0.8293515358361775,0.9078498293515358,0.17064846416382254,0.09215017064846416
Agg_GB0_2_259&RowSampling_GB3_smf_row-0.6-fbs_29=263.pickle,0.8737201365187713,0.8762541806020067,0.8590163934426229,0.89419795221843,0.8532423208191127,0.89419795221843,0.14675767918088736,0.10580204778156997
Agg_GB0_2_259&RowSampling_GB3_smf_row-0.8-fbs_37=304.pickle,0.8839590443686007,0.8859060402684563,0.8712871287128713,0.9010238907849829,0.8668941979522184,0.9010238907849829,0.13310580204778158,0.09897610921501707
Agg_GB0_2_259&RowSampling_GB4_smf_row-0.2-fbs_15=106.pickle,0.863481228668942,0.869281045751634,0.8338557993730408,0.9078498293515358,0.8191126279863481,0.9078498293515358,0.18088737201365188,0.09215017064846416
Agg_GB0_2_259&RowSampling_GB4_smf_row-0.4-fbs_22=206.pickle,0.863481228668942,0.8684210526315789,0.8380952380952381,0.9010238907849829,0.825938566552901,0.9010238907849829,0.17406143344709898,0.09897610921501707
Agg_GB0_2_259&RowSampling_GB4_smf_row-0.6-fbs_31=262.pickle,0.8720136518771331,0.8756218905472636,0.8516129032258064,0.9010238907849829,0.8430034129692833,0.9010238907849829,0.15699658703071673,0.09897610921501707
Agg_GB0_2_259&RowSampling_GB4_smf_row-0.8-fbs_38=325.pickle,0.8754266211604096,0.8781302170283807,0.8594771241830066,0.8976109215017065,0.8532423208191127,0.8976109215017065,0.14675767918088736,0.10238907849829351
Agg_GB0_2_259&RowSampling_GB7_smf_row-0.2-fbs_13=120.pickle,0.8600682593856656,0.8646864686468647,0.8370607028753994,0.89419795221843,0.825938566552901,0.89419795221843,0.17406143344709898,0.10580204778156997
Agg_GB0_2_259&RowSampling_GB7_smf_row-0.4-fbs_24=196.pickle,0.8703071672354948,0.8737541528239203,0.8511326860841424,0.8976109215017065,0.8430034129692833,0.8976109215017065,0.15699658703071673,0.10238907849829351
Agg_GB0_2_259&RowSampling_GB7_smf_row-0.6-fbs_45=282.pickle,0.8686006825938567,0.8714524207011686,0.8529411764705882,0.8907849829351536,0.8464163822525598,0.8907849829351536,0.15358361774744028,0.10921501706484642
Agg_GB0_2_259&RowSampling_GB7_smf_row-0.8-fbs_57=330.pickle,0.8771331058020477,0.8791946308724832,0.8646864686468647,0.89419795221843,0.8600682593856656,0.89419795221843,0.13993174061433447,0.10580204778156997
Agg_GB0_2_259&RowSampling_GB5_smf_row-0.2-fbs_19=126.pickle,0.8344709897610921,0.8448,0.7951807228915663,0.9010238907849829,0.7679180887372014,0.9010238907849829,0.23208191126279865,0.09897610921501707
Agg_GB0_2_259&RowSampling_GB5_smf_row-0.4-fbs_26=198.pickle,0.8686006825938567,0.8727272727272727,0.8461538461538461,0.9010238907849829,0.8361774744027304,0.9010238907849829,0.16382252559726962,0.09897610921501707
Agg_GB0_2_259&RowSampling_GB5_smf_row-0.6-fbs_40=244.pickle,0.8822525597269625,0.8851913477537439,0.8636363636363636,0.9078498293515358,0.856655290102389,0.9078498293515358,0.14334470989761092,0.09215017064846416
Agg_GB0_2_259&RowSampling_GB5_smf_row-0.8-fbs_46=306.pickle,0.8856655290102389,0.8885191347753744,0.8668831168831169,0.9112627986348123,0.8600682593856656,0.9112627986348123,0.13993174061433447,0.08873720136518772
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.2-fbs_22=123.pickle,0.878839590443686,0.879045996592845,0.8775510204081632,0.8805460750853242,0.8771331058020477,0.8805460750853242,0.12286689419795221,0.11945392491467577
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.2-fls_20=128.pickle,0.8873720136518771,0.8877551020408163,0.8847457627118644,0.8907849829351536,0.8839590443686007,0.8907849829351536,0.11604095563139932,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.4-fbs_139=243.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.4-fls_29=239.pickle,0.8873720136518771,0.8877551020408163,0.8847457627118644,0.8907849829351536,0.8839590443686007,0.8907849829351536,0.11604095563139932,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.6-fbs_512=339.pickle,0.8873720136518771,0.8877551020408163,0.8847457627118644,0.8907849829351536,0.8839590443686007,0.8907849829351536,0.11604095563139932,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.6-fls_44=332.pickle,0.8907849829351536,0.8915254237288135,0.8855218855218855,0.8976109215017065,0.8839590443686007,0.8976109215017065,0.11604095563139932,0.10238907849829351
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.8-fbs_782=424.pickle,0.8839590443686007,0.8862876254180602,0.8688524590163934,0.9044368600682594,0.863481228668942,0.9044368600682594,0.13651877133105803,0.09556313993174062
Agg_GB0_3_266&ColSampling_GB3_smf_col-0.8-fls_56=396.pickle,0.8873720136518771,0.8885135135135136,0.8795986622073578,0.8976109215017065,0.8771331058020477,0.8976109215017065,0.12286689419795221,0.10238907849829351
Agg_GB0_3_266&ColSampling_GB3_smf_row-0.2-fbs_22=163.pickle,0.8754266211604096,0.8781302170283807,0.8594771241830066,0.8976109215017065,0.8532423208191127,0.8976109215017065,0.14675767918088736,0.10238907849829351
Agg_GB0_3_266&ColSampling_GB3_smf_row-0.4-fbs_30=285.pickle,0.8720136518771331,0.8772504091653027,0.8427672955974843,0.9146757679180887,0.8293515358361775,0.9146757679180887,0.17064846416382254,0.08532423208191127
Agg_GB0_3_266&ColSampling_GB3_smf_row-0.6-fbs_37=384.pickle,0.8720136518771331,0.8764415156507414,0.8471337579617835,0.9078498293515358,0.8361774744027304,0.9078498293515358,0.16382252559726962,0.09215017064846416
Agg_GB0_3_266&ColSampling_GB3_smf_row-0.8-fbs_60=477.pickle,0.8754266211604096,0.8785357737104824,0.8571428571428571,0.9010238907849829,0.8498293515358362,0.9010238907849829,0.15017064846416384,0.09897610921501707
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.2-fbs_9=113.pickle,0.8839590443686007,0.8847457627118643,0.8787878787878788,0.8907849829351536,0.8771331058020477,0.8907849829351536,0.12286689419795221,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.2-fls_9=122.pickle,0.8737201365187713,0.8745762711864408,0.8686868686868687,0.8805460750853242,0.8668941979522184,0.8805460750853242,0.13310580204778158,0.11945392491467577
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.4-fbs_16=239.pickle,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.8907849829351536,0.10921501706484642,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.4-fls_13=237.pickle,0.8839590443686007,0.8843537414965986,0.8813559322033898,0.8873720136518771,0.8805460750853242,0.8873720136518771,0.11945392491467577,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.6-fbs_63=342.pickle,0.8856655290102389,0.88663282571912,0.8791946308724832,0.89419795221843,0.8771331058020477,0.89419795221843,0.12286689419795221,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.6-fls_29=345.pickle,0.8907849829351536,0.891156462585034,0.888135593220339,0.89419795221843,0.8873720136518771,0.89419795221843,0.11262798634812286,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.8-fbs_213=444.pickle,0.8890784982935154,0.8900169204737733,0.8825503355704698,0.8976109215017065,0.8805460750853242,0.8976109215017065,0.11945392491467577,0.10238907849829351
Agg_GB0_3_266&ColSampling_GB4_smf_col-0.8-fls_53=428.pickle,0.8856655290102389,0.8873949579831932,0.8741721854304636,0.9010238907849829,0.8703071672354948,0.9010238907849829,0.1296928327645051,0.09897610921501707
Agg_GB0_3_266&ColSampling_GB4_smf_row-0.2-fbs_23=166.pickle,0.8703071672354948,0.8741721854304635,0.8488745980707395,0.9010238907849829,0.8395904436860068,0.9010238907849829,0.16040955631399317,0.09897610921501707
Agg_GB0_3_266&ColSampling_GB4_smf_row-0.4-fbs_34=294.pickle,0.863481228668942,0.869281045751634,0.8338557993730408,0.9078498293515358,0.8191126279863481,0.9078498293515358,0.18088737201365188,0.09215017064846416
Agg_GB0_3_266&ColSampling_GB4_smf_row-0.6-fbs_39=405.pickle,0.8771331058020477,0.8811881188118811,0.853035143769968,0.9112627986348123,0.8430034129692833,0.9112627986348123,0.15699658703071673,0.08873720136518772
Agg_GB0_3_266&ColSampling_GB4_smf_row-0.8-fbs_63=483.pickle,0.8856655290102389,0.88663282571912,0.8791946308724832,0.89419795221843,0.8771331058020477,0.89419795221843,0.12286689419795221,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.2-fbs_4=118.pickle,0.8839590443686007,0.8847457627118643,0.8787878787878788,0.8907849829351536,0.8771331058020477,0.8907849829351536,0.12286689419795221,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.2-fls_3=112.pickle,0.8856655290102389,0.8858603066439523,0.8843537414965986,0.8873720136518771,0.8839590443686007,0.8873720136518771,0.11604095563139932,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.4-fbs_8=224.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.4-fls_5=225.pickle,0.878839590443686,0.8786324786324786,0.8801369863013698,0.8771331058020477,0.8805460750853242,0.8771331058020477,0.11945392491467577,0.12286689419795221
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.6-fbs_18=333.pickle,0.8771331058020477,0.8795986622073578,0.8622950819672132,0.8976109215017065,0.856655290102389,0.8976109215017065,0.14334470989761092,0.10238907849829351
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.6-fls_10=330.pickle,0.8771331058020477,0.8783783783783784,0.8695652173913043,0.8873720136518771,0.8668941979522184,0.8873720136518771,0.13310580204778158,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.8-fbs_24=450.pickle,0.8873720136518771,0.8877551020408163,0.8847457627118644,0.8907849829351536,0.8839590443686007,0.8907849829351536,0.11604095563139932,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB7_smf_col-0.8-fls_17=442.pickle,0.8839590443686007,0.8835616438356164,0.8865979381443299,0.8805460750853242,0.8873720136518771,0.8805460750853242,0.11262798634812286,0.11945392491467577
Agg_GB0_3_266&ColSampling_GB7_smf_row-0.2-fbs_20=175.pickle,0.8276450511945392,0.8404423380726698,0.7823529411764706,0.9078498293515358,0.7474402730375427,0.9078498293515358,0.2525597269624573,0.09215017064846416
Agg_GB0_3_266&ColSampling_GB7_smf_row-0.4-fbs_49=309.pickle,0.8583617747440273,0.8641571194762685,0.8301886792452831,0.9010238907849829,0.8156996587030717,0.9010238907849829,0.18430034129692832,0.09897610921501707
Agg_GB0_3_266&ColSampling_GB7_smf_row-0.6-fbs_76=417.pickle,0.8822525597269625,0.8836424957841483,0.8733333333333333,0.89419795221843,0.8703071672354948,0.89419795221843,0.1296928327645051,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB7_smf_row-0.8-fbs_113=479.pickle,0.8805460750853242,0.8837209302325582,0.86084142394822,0.9078498293515358,0.8532423208191127,0.9078498293515358,0.14675767918088736,0.09215017064846416
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.2-fbs_15=139.pickle,0.8839590443686007,0.8843537414965986,0.8813559322033898,0.8873720136518771,0.8805460750853242,0.8873720136518771,0.11945392491467577,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.2-fls_11=141.pickle,0.8856655290102389,0.88663282571912,0.8791946308724832,0.89419795221843,0.8771331058020477,0.89419795221843,0.12286689419795221,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.4-fbs_74=274.pickle,0.878839590443686,0.8786324786324786,0.8801369863013698,0.8771331058020477,0.8805460750853242,0.8771331058020477,0.11945392491467577,0.12286689419795221
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.4-fls_12=258.pickle,0.8839590443686007,0.8843537414965986,0.8813559322033898,0.8873720136518771,0.8805460750853242,0.8873720136518771,0.11945392491467577,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.6-fbs_296=366.pickle,0.8873720136518771,0.887372013651877,0.8873720136518771,0.8873720136518771,0.8873720136518771,0.8873720136518771,0.11262798634812286,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.6-fls_15=356.pickle,0.8822525597269625,0.8836424957841483,0.8733333333333333,0.89419795221843,0.8703071672354948,0.89419795221843,0.1296928327645051,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.8-fbs_518=446.pickle,0.8890784982935154,0.8896434634974533,0.8851351351351351,0.89419795221843,0.8839590443686007,0.89419795221843,0.11604095563139932,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB5_smf_col-0.8-fls_23=399.pickle,0.8873720136518771,0.8877551020408163,0.8847457627118644,0.8907849829351536,0.8839590443686007,0.8907849829351536,0.11604095563139932,0.10921501706484642
Agg_GB0_3_266&ColSampling_GB5_smf_row-0.2-fbs_20=178.pickle,0.8583617747440273,0.8654781199351702,0.8240740740740741,0.9112627986348123,0.8054607508532423,0.9112627986348123,0.1945392491467577,0.08873720136518772
Agg_GB0_3_266&ColSampling_GB5_smf_row-0.4-fbs_35=313.pickle,0.8822525597269625,0.8828522920203735,0.8783783783783784,0.8873720136518771,0.8771331058020477,0.8873720136518771,0.12286689419795221,0.11262798634812286
Agg_GB0_3_266&ColSampling_GB5_smf_row-0.6-fbs_57=418.pickle,0.8856655290102389,0.88663282571912,0.8791946308724832,0.89419795221843,0.8771331058020477,0.89419795221843,0.12286689419795221,0.10580204778156997
Agg_GB0_3_266&ColSampling_GB5_smf_row-0.8-fbs_73=503.pickle,0.8822525597269625,0.8828522920203735,0.8783783783783784,0.8873720136518771,0.8771331058020477,0.8873720136518771,0.12286689419795221,0.11262798634812286
Agg_GB0_3_266&RowSampling_GB3_smf_row-0.2-fbs_20=187.pickle,0.8737201365187713,0.8762541806020067,0.8590163934426229,0.89419795221843,0.8532423208191127,0.89419795221843,0.14675767918088736,0.10580204778156997
Agg_GB0_3_266&RowSampling_GB3_smf_row-0.4-fbs_28=318.pickle,0.8668941979522184,0.8729641693811074,0.8348909657320872,0.9146757679180887,0.8191126279863481,0.9146757679180887,0.18088737201365188,0.08532423208191127
Agg_GB0_3_266&RowSampling_GB3_smf_row-0.6-fbs_35=416.pickle,0.8720136518771331,0.8764415156507414,0.8471337579617835,0.9078498293515358,0.8361774744027304,0.9078498293515358,0.16382252559726962,0.09215017064846416
Agg_GB0_3_266&RowSampling_GB3_smf_row-0.8-fbs_45=498.pickle,0.8737201365187713,0.8766666666666667,0.8566775244299675,0.8976109215017065,0.8498293515358362,0.8976109215017065,0.15017064846416384,0.10238907849829351
Agg_GB0_3_266&RowSampling_GB4_smf_row-0.2-fbs_16=179.pickle,0.8651877133105802,0.869851729818781,0.8407643312101911,0.9010238907849829,0.8293515358361775,0.9010238907849829,0.17064846416382254,0.09897610921501707
Agg_GB0_3_266&RowSampling_GB4_smf_row-0.4-fbs_23=309.pickle,0.8668941979522184,0.8721311475409836,0.8391167192429022,0.9078498293515358,0.825938566552901,0.9078498293515358,0.17406143344709898,0.09215017064846416
Agg_GB0_3_266&RowSampling_GB4_smf_row-0.6-fbs_34=421.pickle,0.8703071672354948,0.8754098360655738,0.8422712933753943,0.9112627986348123,0.8293515358361775,0.9112627986348123,0.17064846416382254,0.08873720136518772
Agg_GB0_3_266&RowSampling_GB4_smf_row-0.8-fbs_50=517.pickle,0.8856655290102389,0.8873949579831932,0.8741721854304636,0.9010238907849829,0.8703071672354948,0.9010238907849829,0.1296928327645051,0.09897610921501707
Agg_GB0_3_266&RowSampling_GB7_smf_row-0.2-fbs_15=202.pickle,0.8242320819112628,0.8377952755905511,0.7777777777777778,0.9078498293515358,0.7406143344709898,0.9078498293515358,0.2593856655290102,0.09215017064846416
Agg_GB0_3_266&RowSampling_GB7_smf_row-0.4-fbs_26=333.pickle,0.863481228668942,0.8666666666666667,0.8469055374592834,0.8873720136518771,0.8395904436860068,0.8873720136518771,0.16040955631399317,0.11262798634812286
Agg_GB0_3_266&RowSampling_GB7_smf_row-0.6-fbs_46=454.pickle,0.878839590443686,0.8818635607321131,0.8603896103896104,0.9044368600682594,0.8532423208191127,0.9044368600682594,0.14675767918088736,0.09556313993174062
Agg_GB0_3_266&RowSampling_GB7_smf_row-0.8-fbs_66=537.pickle,0.8754266211604096,0.8793388429752066,0.8525641025641025,0.9078498293515358,0.8430034129692833,0.9078498293515358,0.15699658703071673,0.09215017064846416
Agg_GB0_3_266&RowSampling_GB5_smf_row-0.2-fbs_22=211.pickle,0.8617747440273038,0.8669950738916256,0.8354430379746836,0.9010238907849829,0.8225255972696246,0.9010238907849829,0.17747440273037543,0.09897610921501707
Agg_GB0_3_266&RowSampling_GB5_smf_row-0.4-fbs_30=340.pickle,0.878839590443686,0.8798646362098139,0.87248322147651,0.8873720136518771,0.8703071672354948,0.8873720136518771,0.1296928327645051,0.11262798634812286
Agg_GB0_3_266&RowSampling_GB5_smf_row-0.6-fbs_44=439.pickle,0.8856655290102389,0.88663282571912,0.8791946308724832,0.89419795221843,0.8771331058020477,0.89419795221843,0.12286689419795221,0.10580204778156997
Agg_GB0_3_266&RowSampling_GB5_smf_row-0.8-fbs_59=539.pickle,0.878839590443686,0.8798646362098139,0.87248322147651,0.8873720136518771,0.8703071672354948,0.8873720136518771,0.1296928327645051,0.11262798634812286
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.2-fbs_10=36.pickle,0.8805460750853242,0.8813559322033899,0.8754208754208754,0.8873720136518771,0.8737201365187713,0.8873720136518771,0.12627986348122866,0.11262798634812286
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.2-fls_6=34.pickle,0.8754266211604096,0.8760611205432937,0.8716216216216216,0.8805460750853242,0.8703071672354948,0.8805460750853242,0.1296928327645051,0.11945392491467577
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.4-fbs_17=49.pickle,0.8771331058020477,0.8783783783783784,0.8695652173913043,0.8873720136518771,0.8668941979522184,0.8873720136518771,0.13310580204778158,0.11262798634812286
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.4-fls_7=45.pickle,0.8805460750853242,0.8817567567567568,0.8729096989966555,0.8907849829351536,0.8703071672354948,0.8907849829351536,0.1296928327645051,0.10921501706484642
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.6-fbs_52=74.pickle,0.8822525597269625,0.8820512820512821,0.8835616438356164,0.8805460750853242,0.8839590443686007,0.8805460750853242,0.11604095563139932,0.11945392491467577
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.6-fls_9=60.pickle,0.8839590443686007,0.8827586206896552,0.89198606271777,0.8737201365187713,0.89419795221843,0.8737201365187713,0.10580204778156997,0.12627986348122866
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.8-fbs_83=111.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB1_1_197&ColSampling_GB4_smf_col-0.8-fls_11=72.pickle,0.8839590443686007,0.8827586206896552,0.89198606271777,0.8737201365187713,0.89419795221843,0.8737201365187713,0.10580204778156997,0.12627986348122866
Agg_GB1_1_197&ColSampling_GB4_smf_row-0.2-fbs_14=40.pickle,0.8668941979522184,0.8704318936877078,0.8478964401294499,0.89419795221843,0.8395904436860068,0.89419795221843,0.16040955631399317,0.10580204778156997
Agg_GB1_1_197&ColSampling_GB4_smf_row-0.4-fbs_19=50.pickle,0.8498293515358362,0.8576051779935275,0.8153846153846154,0.9044368600682594,0.7952218430034129,0.9044368600682594,0.20477815699658702,0.09556313993174062
Agg_GB1_1_197&ColSampling_GB4_smf_row-0.6-fbs_19=76.pickle,0.8737201365187713,0.8754208754208754,0.8637873754152824,0.8873720136518771,0.8600682593856656,0.8873720136518771,0.13993174061433447,0.11262798634812286
Agg_GB1_1_197&ColSampling_GB4_smf_row-0.8-fbs_28=105.pickle,0.8720136518771331,0.8756218905472636,0.8516129032258064,0.9010238907849829,0.8430034129692833,0.9010238907849829,0.15699658703071673,0.09897610921501707
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.2-fbs_2=32.pickle,0.8805460750853242,0.8809523809523809,0.8779661016949153,0.8839590443686007,0.8771331058020477,0.8839590443686007,0.12286689419795221,0.11604095563139932
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.2-fls_2=33.pickle,0.8703071672354948,0.8716216216216216,0.862876254180602,0.8805460750853242,0.8600682593856656,0.8805460750853242,0.13993174061433447,0.11945392491467577
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.4-fbs_3=46.pickle,0.878839590443686,0.879045996592845,0.8775510204081632,0.8805460750853242,0.8771331058020477,0.8805460750853242,0.12286689419795221,0.11945392491467577
Agg_GB1_1_197&ColSampling_GB7_smf_col-0.4-fls_2=45.pickle,0.878839590443686,0.879045996592845,0.8775510204081632,0.8805460750853242,0.8771331058020477,0.8805460750853242,0.12286689419795221,0.11945392491467577
