,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
kurtosis_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kurtosis_std,18001.282498008673,3005.717622958871,807.8944544712126,352.9781001286548,146.73733504449342,7398.757270150339,377.92404067684566,9.238561327508643,148.73350143508725,3281.195572736475,200.4074368153879,669.137224424777,377.92404067684566,9.238561327508643,352.9781001286548
kurtosis_mean,3811.7492265586125,1257.6153848916922,375.7589083919068,118.48673606228195,72.70003490697013,2818.9853729782503,404.5757217168231,4.089443439483837,74.2157044603454,2022.7662042415939,78.0271112958717,447.37887713683364,404.5757217168231,4.089443439483837,118.48673606228195
skewness_max,350.78269627809124,136.7552560359949,68.6585771192805,46.57252903394084,26.94595883335699,256.79369154082366,41.085284369418275,5.003702332976761,27.027366749174465,125.40733656197374,38.209955299563504,54.981818181822355,41.085284369418275,5.003702332976761,46.57252903394084
skewness_min,-68.15775853591461,-70.57611065242158,-3.432491368134508,0.0,0.0,-55.951246131333235,0.0,0.0,0.0,-57.6422176343929,0.0,-3.8149171421728396,0.0,0.0,0.0
skewness_std,55.538702072284465,28.463555718648326,15.121030637743312,9.44975118409079,6.925587364547433,36.51984982172148,9.873363327406798,1.7970145143992828,6.9944402142027595,29.619331787232916,7.406612471052973,13.045213679023036,9.873363327406798,1.7970145143992828,9.44975118409079
skewness_mean,25.56009003984717,19.793309879846333,11.864651108691909,5.2142580145349955,4.759318345566828,37.05892420142095,17.365378046522444,0.8178591903461714,4.817204692954778,33.167340292887076,4.565138599240679,16.256908131940424,17.365378046522444,0.8178591903461714,5.2142580145349955
std_col_max,0.28781653724620126,0.2870643724332993,0.31780461705778806,0.4056195558704506,0.47332085463880547,0.3619319762631511,0.39767509558067093,0.4987228587060335,0.4758291741395857,0.3670300299330197,0.2969686865884436,0.36716905289649354,0.39767509558067093,0.4987228587060335,0.4056195558704506
std_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
std_col_std,0.06717302241924195,0.054419363830351036,0.0814198551167508,0.07080177821200993,0.06991131148692391,0.059106779250910506,0.06272145954959751,0.09330052744148544,0.069742374751288,0.05969336186081867,0.07541409780118881,0.05930189368072339,0.06272145954959751,0.09330052744148544,0.07080177821200993
std_col_mean,0.08990820977116953,0.07262101697932652,0.13233442584934593,0.04312729957778308,0.04260006044274668,0.048192913092813074,0.07637885682649889,0.041909127756268955,0.042182776119043065,0.046632903600848985,0.049159042190307894,0.06501961261483577,0.07637885682649889,0.041909127756268955,0.04312729957778308
mean_col_max,0.9768521603176148,0.9768552945076178,0.875783283789836,0.37310250952224255,0.7795426263418092,0.9770100873473467,0.19692489651094028,0.4642857142857143,0.7796200510534917,0.9770079835390751,0.5729354048380464,0.8769981267800524,0.19692489651094028,0.4642857142857143,0.37310250952224255
mean_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mean_col_std,0.22713903021319898,0.1665612792538535,0.20087682048255162,0.04451760202325787,0.0865173519782107,0.10208673295158878,0.025373359682053002,0.05164840945666624,0.08684025036733016,0.10225340636503384,0.060967081772024805,0.09079350856181909,0.025373359682053002,0.05164840945666624,0.04451760202325787
mean_col_mean,0.07242891317768657,0.03940199225836728,0.07985474853362241,0.012434646947806835,0.017028153386143927,0.017983667014521875,0.01183427737243289,0.013582496682768331,0.017021122568993692,0.01800287009392783,0.015419005176784406,0.01846453498350936,0.01183427737243289,0.013582496682768331,0.012434646947806835
median_col_max,0.9761388338093636,0.9761388338093636,0.8720933207132077,0.3623262338987374,0.773196343925064,0.9761388338093636,0.0,0.0,0.773196343925064,0.9761388338093636,0.5649715056336189,0.8720933207132077,0.0,0.0,0.3623262338987374
median_col_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
median_col_std,0.2296797256022032,0.16732954879178893,0.2051984284031077,0.03697771759756687,0.07890964931102068,0.0996212328989372,0.0,0.0,0.07890964931102068,0.0996212328989372,0.05765896816577413,0.08900272051807863,0.0,0.0,0.03697771759756687
median_col_mean,0.0574199314005508,0.029579964660889805,0.05129960710077692,0.003813960356828815,0.008138908883421727,0.010275145619045932,0.0,0.0,0.008138908883421727,0.010275145619045932,0.005947068480353883,0.009179929691717976,0.0,0.0,0.003813960356828815
