name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m368,cpu,memory,,,,,,,,,,,,,,
m97,cpu,memory,,,,,,,,,,,,,,
m270,cpu,memory,,,,,,,,,,,,,,
m395,cpu,memory,,,,,,,,,,,,,,
