name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m173,cpu,memory,,,,,,,,,,,,,,
m342,cpu,memory,,,,,,,,,,,,,,
m239,cpu,memory,,,,,,,,,,,,,,
m410,cpu,memory,,,,,,,,,,,,,,
