name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m41,cpu,memory,,,,,,,,,,,,,,
m199,cpu,memory,,,,,,,,,,,,,,
m253,cpu,memory,,,,,,,,,,,,,,
m113,cpu,memory,,,,,,,,,,,,,,
m263,cpu,memory,,,,,,,,,,,,,,
m310,cpu,memory,,,,,,,,,,,,,,
m120,cpu,memory,,,,,,,,,,,,,,
m390,cpu,memory,,,,,,,,,,,,,,
