name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m150_gpu1,gpu,utilization,,,,,,,,,,,,,,
m150_gpu7,gpu,utilization,,,,,,,,,,,,,,
