name,machine_type,trace,-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3
m204_gpu0,gpu,utilization,,,,,,,,,,,,,,
m204_gpu4,gpu,utilization,,,,,,,,,,,,,,
